Admission_grade,Previous_qualification_grade,Age_at_enrollment,Gender,Debtor,Scholarship_holder,Tuition_fees_up_to_date,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,AppMode_1,AppMode_2,AppMode_5,AppMode_7,AppMode_10,AppMode_15,AppMode_16,AppMode_17,AppMode_18,AppMode_26,AppMode_27,AppMode_39,AppMode_42,AppMode_43,AppMode_44,AppMode_51,AppMode_53,AppMode_57,Status_num
135.5,140.0,32,0,0,0,1,7,0,0.0,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120.0,120.0,22,0,0,0,1,6,6,13.0,6,6,13.666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
111.7,147.0,28,0,0,0,1,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,133.1,37,0,0,0,1,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160.0,160.0,43,0,0,0,1,6,6,14.166666666666666,6,6,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
114.8,133.1,41,0,0,1,1,6,5,12.833333333333334,6,6,12.333333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
131.0,140.0,29,0,0,1,1,6,4,11.75,6,5,10.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
97.0,133.1,35,0,0,1,1,6,6,10.833333333333334,6,6,11.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
131.7,131.0,18,0,0,0,1,6,4,11.75,6,4,12.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120.0,133.1,39,0,0,1,0,7,3,11.5,7,2,10.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110.0,120.0,37,0,0,0,1,5,2,10.0,5,3,11.333333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
133.0,130.0,26,0,0,1,1,7,6,13.7,7,6,13.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
140.0,140.0,32,0,0,0,1,5,1,14.0,5,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,133.1,37,0,1,0,1,8,7,11.375,7,6,12.166666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
129.3,140.0,28,0,1,0,1,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
137.0,133.1,19,0,0,0,1,6,0,0.0,6,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122.2,125.0,18,0,0,0,1,5,1,11.0,5,2,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108.0,115.0,19,0,0,1,1,7,6,13.0,7,7,13.285714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110.0,110.0,32,0,0,0,1,11,8,13.6,8,8,15.11111111111111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
127.7,140.0,31,0,0,0,1,5,3,11.0,5,2,11.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
121.3,100.0,34,0,0,0,1,8,7,11.705714285714285,8,7,11.705714285714285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
140.1,145.0,20,0,0,0,1,12,12,13.25,11,11,14.333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
114.8,133.1,28,0,0,0,1,7,1,10.75,7,1,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150.0,150.0,31,0,0,0,1,6,6,12.0,7,7,13.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
131.7,145.0,18,0,0,0,1,6,6,12.666666666666666,6,4,12.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110.0,133.1,31,0,0,0,0,6,5,11.4,6,3,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105.5,110.0,19,0,0,0,1,6,6,13.0,6,5,12.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
127.3,128.0,19,0,0,1,1,6,6,14.0,6,6,12.285714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
130.0,133.1,31,0,0,0,1,6,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
130.0,130.0,34,0,0,0,1,6,0,0.0,6,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122.7,137.0,18,0,0,1,1,7,7,15.285714285714286,8,8,16.075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
113.9,123.0,18,0,0,0,1,6,6,13.166666666666666,6,6,12.666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
151.1,156.0,19,1,1,0,1,5,5,13.6,5,5,12.833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
125.8,133.1,22,1,0,1,0,4,0,0.0,4,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
128.2,100.0,32,1,0,0,1,10,10,11.4,9,4,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
135.1,140.0,61,1,0,0,1,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120.2,130.0,30,1,0,0,1,5,5,11.0,5,5,11.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
132.8,133.1,45,1,1,0,0,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
140.0,140.0,20,1,0,0,1,6,6,13.571428571428571,6,6,12.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
129.3,137.0,19,0,0,0,1,7,0,0.0,8,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108.2,120.0,26,1,0,0,1,10,4,11.25,11,4,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
125.4,125.0,19,1,0,0,1,5,3,13.333333333333334,5,1,11.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140.2,130.0,19,1,0,1,1,6,6,12.0,6,6,11.666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
116.1,115.0,19,1,0,0,1,6,6,12.5,6,5,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
137.8,150.0,19,1,0,1,1,5,5,13.2,5,5,12.666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
128.4,134.0,19,1,0,0,0,5,0,0.0,4,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,120.0,28,1,0,0,0,5,3,11.666666666666666,5,2,11.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
130.2,141.0,24,1,0,0,1,15,15,13.466666666666669,14,14,13.642857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
126.0,133.0,18,1,0,0,1,5,3,13.666666666666666,5,5,13.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
141.0,149.0,18,1,0,0,1,5,2,11.666666666666666,5,2,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113.0,121.0,18,1,0,1,1,6,6,11.666666666666666,6,5,10.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
120.0,120.0,21,1,0,0,1,6,5,13.4,6,5,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
130.9,148.0,28,1,0,0,0,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120.0,133.1,58,1,0,0,1,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
134.1,135.0,49,1,0,0,0,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120.0,150.0,24,1,0,0,1,5,3,10.666666666666666,5,2,10.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
114.8,130.0,25,1,0,0,1,5,4,13.75,5,4,14.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
123.0,133.1,33,1,0,0,1,5,1,10.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
118.0,133.1,33,1,0,0,0,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,110.0,40,1,0,0,1,2,1,16.0,4,4,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
151.1,170.0,48,1,0,0,1,5,5,12.285714285714286,5,5,11.125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
116.9,120.0,18,1,1,0,0,5,3,12.0,5,3,10.333333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
106.0,133.1,24,1,0,0,1,7,6,12.666666666666666,7,6,12.666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
127.1,139.0,23,1,0,1,1,5,5,11.8,5,4,13.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
155.5,133.1,39,1,1,0,0,5,5,10.6,5,5,14.666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101.0,133.1,21,1,0,0,1,11,9,11.9,9,8,12.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
128.2,120.0,34,1,0,0,1,6,4,11.25,5,2,10.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113.0,100.0,41,1,0,1,1,5,4,11.0,5,5,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
122.8,134.0,18,1,0,0,1,6,6,12.0,6,6,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
145.6,130.0,34,1,0,0,1,5,4,11.75,5,4,10.833333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
116.5,128.0,19,1,0,0,1,5,2,10.0,5,1,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142.0,154.0,19,1,0,0,1,8,7,13.714285714285714,8,7,13.714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
150.0,150.0,28,1,0,0,1,6,6,14.875,6,6,15.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
133.3,134.0,18,1,0,0,1,6,5,10.8,6,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115.8,127.0,19,1,0,0,1,6,3,12.0,6,2,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,133.1,19,1,1,0,0,6,5,12.5,6,2,13.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
128.6,130.0,18,0,0,0,1,7,7,14.728571428571428,8,8,16.327272727272728,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
137.1,135.0,18,0,0,0,1,6,6,12.0,6,5,14.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
149.0,143.0,18,0,0,0,1,6,6,11.428571428571429,6,6,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.0,150.0,19,0,0,0,1,6,6,14.166666666666666,6,6,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
150.0,150.0,31,0,0,0,1,6,5,12.5,6,5,14.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
103.5,130.0,33,0,0,1,1,6,6,14.166666666666666,6,6,14.333333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
107.8,113.0,20,0,0,1,1,7,5,14.46,7,6,13.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130.0,130.0,22,0,0,0,1,6,5,12.8,6,2,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
109.4,115.0,19,0,0,0,1,6,6,12.666666666666666,6,5,13.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
143.6,146.0,18,0,0,0,1,6,6,12.5,6,6,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.3,132.0,18,0,0,0,1,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119.5,116.0,18,0,0,0,0,6,0,0.0,6,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175.6,163.0,18,0,0,0,1,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
116.1,122.0,19,0,0,1,1,5,5,11.2,5,3,11.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
126.6,136.0,18,0,0,0,1,6,6,16.5,6,6,17.428571428571427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130.8,142.0,18,0,0,0,1,5,3,13.666666666666666,5,5,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
133.5,139.0,18,0,0,1,1,8,7,15.228571428571428,8,7,15.228571428571428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
136.9,140.0,21,0,0,0,1,9,9,12.77777777777778,9,9,13.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
142.3,165.0,18,0,0,1,1,8,7,14.428571428571429,8,7,14.428571428571429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
114.3,122.0,18,0,0,0,1,6,6,13.875,6,6,13.714285714285714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
122.9,135.0,18,0,0,0,1,7,7,13.128,8,6,13.193333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
117.2,128.0,20,0,0,0,1,7,6,11.605,8,7,12.4125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
152.0,139.0,18,0,0,1,1,5,5,14.6,5,5,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
122.2,125.0,18,0,0,0,1,6,0,0.0,6,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.7,102.0,20,0,0,1,1,5,5,11.8,5,5,11.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
119.9,116.0,20,0,0,0,1,6,6,12.333333333333334,6,6,12.333333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
123.7,138.0,19,0,1,1,1,5,4,11.0,5,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
121.8,135.0,19,0,0,1,1,11,11,13.181818181818182,11,11,12.909090909090908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
106.1,110.0,18,0,1,1,0,6,1,11.0,6,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
124.3,132.0,19,0,1,1,1,6,6,11.833333333333334,6,6,12.285714285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
124.3,126.0,20,0,0,1,1,8,8,12.98125,8,8,12.98125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
117.4,117.4,21,0,0,0,1,7,6,11.333333333333334,5,5,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
112.7,120.0,21,0,0,0,1,8,6,11.68,8,6,11.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
123.7,116.0,20,0,0,0,1,6,6,14.5,6,6,13.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
105.8,111.0,19,0,0,0,1,7,7,13.142857142857142,7,7,12.857142857142858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
124.2,128.0,21,0,0,0,0,5,2,11.5,5,2,10.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122.3,123.0,18,0,0,0,1,5,5,14.2,5,5,11.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
123.7,131.0,19,0,0,1,1,6,5,11.666666666666666,6,5,12.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
129.8,135.0,18,0,0,0,1,7,7,13.175,8,8,14.875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
123.8,136.0,19,0,0,1,1,8,7,13.314285714285717,8,7,13.314285714285717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
126.4,132.0,18,0,0,1,1,5,3,10.6,5,3,10.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
115.1,120.0,18,0,0,1,1,6,4,12.0,6,4,10.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138.4,144.0,18,0,0,0,1,6,6,13.428571428571429,6,6,14.142857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
118.2,129.0,18,0,0,1,1,5,4,13.25,5,5,15.571428571428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
121.7,136.0,18,0,0,0,1,6,2,13.0,6,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
118.0,125.0,18,0,0,1,1,6,6,14.333333333333334,6,6,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119.8,125.0,18,0,0,0,1,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164.9,154.0,18,0,0,0,1,6,6,14.0,6,6,13.166666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100.0,100.0,20,0,0,1,1,2,2,12.0,6,6,12.833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
121.6,124.0,18,0,0,0,1,6,5,12.333333333333334,6,5,10.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120.4,126.0,18,0,0,0,1,6,5,11.8,6,5,10.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
117.8,124.0,20,0,0,1,1,8,7,12.791428571428572,8,7,12.791428571428572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
110.0,150.0,40,0,0,0,1,8,8,11.625,7,5,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
128.8,133.0,18,0,0,1,1,7,6,11.994444444444444,8,7,12.43142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
116.6,126.0,19,0,0,0,1,6,5,11.6,6,5,12.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
120.0,120.0,24,0,0,0,1,5,0,0.0,5,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157.5,175.0,19,0,0,0,1,6,6,13.166666666666666,6,6,13.166666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136.3,141.0,19,0,0,0,1,8,7,14.1,8,7,14.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
121.5,133.0,20,0,0,1,1,7,6,12.396666666666668,8,7,12.94285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
133.9,143.0,18,0,0,0,1,7,7,15.014285714285714,8,8,16.0875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
136.8,141.0,18,0,0,1,1,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
133.5,134.0,19,0,0,0,1,7,7,14.05,8,8,15.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
130.0,138.0,18,0,0,0,1,7,7,14.85,8,8,15.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140.0,140.0,19,0,0,0,1,6,6,13.0,6,5,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
132.7,142.0,19,0,0,1,1,7,7,14.7875,8,8,15.8625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
117.8,118.0,19,0,0,1,1,7,7,13.7,8,7,14.671428571428574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
126.1,131.0,19,0,0,1,1,7,7,12.495714285714286,8,7,12.242857142857144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120.0,130.0,19,0,0,0,1,7,6,14.566666666666668,7,6,14.566666666666668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100.0,133.1,25,0,1,0,0,5,5,11.2,5,4,11.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.8,130.0,20,0,0,0,1,8,7,12.685714285714283,8,7,12.685714285714283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
128.3,130.0,23,0,1,0,0,9,7,13.571428571428571,9,4,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117.0,133.1,20,0,0,0,1,6,0,0.0,6,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.5,130.0,27,0,0,0,1,6,5,11.0,6,6,11.166666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
134.8,149.0,18,0,0,0,1,8,8,14.445,8,8,14.445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
146.6,163.0,18,0,1,0,1,6,5,13.6,6,4,11.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130.0,130.0,23,0,1,0,0,12,11,14.0,10,8,14.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127.5,145.0,19,0,0,1,1,7,6,13.416666666666666,7,6,13.416666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
123.0,130.0,18,0,0,0,1,5,5,12.333333333333334,5,5,11.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100.0,128.0,20,0,0,0,1,7,7,13.1,8,8,14.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
114.2,111.0,18,0,0,0,1,6,4,13.2,6,5,12.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
123.5,140.0,19,0,0,1,1,8,8,14.75,8,8,14.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
144.3,140.0,19,0,0,1,1,6,6,13.142857142857142,6,6,14.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
142.2,145.0,19,0,0,0,1,6,4,12.5,6,5,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161.9,151.0,18,0,0,0,1,5,4,13.75,5,5,14.857142857142858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
135.9,132.0,18,0,0,0,1,6,5,12.4,6,6,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110.1,116.0,18,0,0,0,1,6,6,13.333333333333334,6,6,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
122.5,120.0,28,0,0,0,0,11,11,11.727272727272728,8,8,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138.1,158.0,19,0,0,0,1,6,4,12.5,6,1,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117.3,116.0,20,0,1,0,1,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
106.8,112.0,19,0,0,1,1,7,6,13.533333333333331,8,7,13.614285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
120.1,126.0,20,0,0,1,1,6,6,13.166666666666666,6,6,12.666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
116.5,120.0,19,0,0,1,1,6,5,13.2,6,5,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
120.0,117.0,21,0,0,0,1,6,5,12.2,6,4,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
139.7,153.0,19,0,0,1,1,7,7,13.428571428571429,7,7,14.857142857142858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
123.7,124.0,18,0,0,1,1,6,6,12.714285714285714,6,6,12.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
116.5,127.0,19,0,0,0,1,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122.2,126.0,19,0,0,1,1,6,6,13.666666666666666,6,6,13.666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
146.0,133.1,20,0,1,0,1,6,5,11.0,6,6,13.166666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
108.8,114.0,18,0,0,0,1,7,5,11.4,7,6,13.333333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
133.0,133.0,18,0,0,0,1,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
123.8,130.0,18,0,0,0,1,5,4,12.0,5,5,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
120.0,127.0,18,0,0,0,1,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
126.9,143.0,18,0,0,0,1,6,5,11.0,6,6,11.666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
121.3,130.0,20,0,0,0,1,6,5,12.0,6,6,11.571428571428571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
129.0,136.0,19,0,0,1,1,7,7,13.308571428571428,8,8,12.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
114.9,125.0,21,0,1,0,0,6,3,13.666666666666666,6,3,10.666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.5,110.0,20,0,1,0,0,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
